layer_idx,func,term,rho,pval,checkpoint
2,norm_ratio,I,0.8755907374722008,0.0,281000
2,norm_ratio,S,0.6694068417263793,0.0,281000
2,norm_ratio,T,0.8570186311476189,0.0,281000
2,norm_ratio,F,0.7412876417547921,0.0,281000
2,norm_ratio,C,0.8291580031725957,0.0,281000
2,spim,I,0.8632410931711243,0.0,281000
2,spim,S,0.773446546154166,0.0,281000
2,spim,T,0.8209154350484573,0.0,281000
2,spim,F,0.8205647233277793,0.0,281000
2,spim,C,0.4730096465738458,0.0,281000
3,cosine,I,0.6874168012704135,0.0,281000
3,cosine,S,0.6051520010912367,0.0,281000
3,cosine,T,0.520610544723861,0.0,281000
3,cosine,F,0.7528718780243296,0.0,281000
3,cosine,C,0.40069228183035793,0.0,281000
3,l2,I,0.44351002381655175,0.0,281000
3,l2,S,0.42437385205745254,0.0,281000
3,l2,T,0.6474485704393096,0.0,281000
3,l2,F,0.7353119596730219,0.0,281000
3,l2,C,0.49411097027909806,0.0,281000
3,norm_ratio,I,0.878664565546128,0.0,281000
3,norm_ratio,S,0.5671319638330223,0.0,281000
3,norm_ratio,T,0.8160430719630165,0.0,281000
3,norm_ratio,F,0.5833299482211974,0.0,281000
3,norm_ratio,C,0.7732243347324346,0.0,281000
3,spim,I,0.84840924949796,0.0,281000
3,spim,S,0.5887214536072338,0.0,281000
3,spim,T,0.7852483984638655,0.0,281000
3,spim,F,0.7047360652958549,0.0,281000
3,spim,C,0.45461817033224844,0.0,281000
4,cosine,I,0.6590265557130197,0.0,281000
4,cosine,S,0.3375406678512768,0.0,281000
4,cosine,T,0.4580368673158184,0.0,281000
4,cosine,F,0.600886032953058,0.0,281000
4,cosine,C,0.5472815526100406,0.0,281000
4,l2,I,0.48519848708106744,0.0,281000
4,l2,S,0.31125756772102586,0.0,281000
4,l2,T,0.46118849044528615,0.0,281000
4,l2,F,0.5715197475522351,0.0,281000
4,l2,C,0.6006099054161865,0.0,281000
4,norm_ratio,I,0.8873894931840624,0.0,281000
4,norm_ratio,S,0.6201217595975854,0.0,281000
4,norm_ratio,T,0.7333345589365297,0.0,281000
4,norm_ratio,F,0.5118103505613047,0.0,281000
4,norm_ratio,C,0.7359828908402384,0.0,281000
4,spim,I,0.8283695631948538,0.0,281000
4,spim,S,0.36452538037544385,0.0,281000
4,spim,T,0.7081176881094858,0.0,281000
4,spim,F,0.5686848577510579,0.0,281000
4,spim,C,0.5409258138483064,0.0,281000
5,cosine,I,0.4568073874495004,0.0,281000
5,cosine,S,0.2988580460443257,0.0,281000
5,cosine,T,0.11781813251687805,0.0,281000
5,cosine,F,0.5370913339709409,0.0,281000
5,cosine,C,0.45707333111586096,0.0,281000
5,l2,I,0.3438990771852969,0.0,281000
5,l2,S,0.2484927606649403,0.0,281000
5,l2,T,0.1705241365564684,0.0,281000
5,l2,F,0.5127162272522147,0.0,281000
5,l2,C,0.5019629393586144,0.0,281000
5,norm_ratio,I,0.8438614623208733,0.0,281000
5,norm_ratio,S,0.58893000163216,0.0,281000
5,norm_ratio,T,0.5912103403552231,0.0,281000
5,norm_ratio,F,0.4693553822905564,0.0,281000
5,norm_ratio,C,0.6265794092645813,0.0,281000
5,spim,I,0.7076492408967968,0.0,281000
5,spim,S,0.2949990629942338,0.0,281000
5,spim,T,0.387675203014808,0.0,281000
5,spim,F,0.4934064889586272,0.0,281000
5,spim,C,0.3554182594656962,0.0,281000
6,cosine,I,0.3992603357133454,0.0,281000
6,cosine,S,0.4491821646262113,0.0,281000
6,cosine,T,0.26382424607772137,0.0,281000
6,cosine,F,0.5325175390122311,0.0,281000
6,cosine,C,0.6194320208284284,0.0,281000
6,l2,I,0.5761087195575054,0.0,281000
6,l2,S,0.5876497449847253,0.0,281000
6,l2,T,0.5104593317161393,0.0,281000
6,l2,F,0.5620708136390058,0.0,281000
6,l2,C,0.5724896783427683,0.0,281000
6,norm_ratio,I,0.8272153267727437,0.0,281000
6,norm_ratio,S,0.5038038718276793,0.0,281000
6,norm_ratio,T,0.6489181232988682,0.0,281000
6,norm_ratio,F,0.6117224571264204,0.0,281000
6,norm_ratio,C,0.5572789761964203,0.0,281000
6,spim,I,0.6489460057769665,0.0,281000
6,spim,S,0.4216202856602305,0.0,281000
6,spim,T,0.5758799330183616,0.0,281000
6,spim,F,0.4196375259217392,0.0,281000
6,spim,C,0.5630031535967228,0.0,281000
0,cosine,I,-0.002764719826456861,0.11257502943061291,282000
0,cosine,S,,,282000
0,cosine,T,,,282000
0,cosine,F,,,282000
0,cosine,C,,,282000
0,l2,I,,,282000
0,l2,S,0.5698133568548318,0.0,282000
0,l2,T,0.5698133568548318,0.0,282000
0,l2,F,0.5698133568548318,0.0,282000
0,l2,C,0.5698133568548318,0.0,282000
0,norm_ratio,I,,,282000
0,norm_ratio,S,,,282000
0,norm_ratio,T,,,282000
0,norm_ratio,F,,,282000
0,norm_ratio,C,,,282000
0,spim,I,-0.002764719826456861,0.11257502943061291,282000
0,spim,S,,,282000
0,spim,T,,,282000
0,spim,F,,,282000
0,spim,C,,,282000
1,cosine,I,0.7127320947593285,0.0,282000
1,cosine,S,0.6542627699486545,0.0,282000
1,cosine,T,0.10702556001435601,0.0,282000
1,cosine,F,0.8305125570389053,0.0,282000
1,cosine,C,0.6416612480960174,0.0,282000
1,l2,I,0.5339391683686635,0.0,282000
1,l2,S,0.7665882432341031,0.0,282000
1,l2,T,0.4084631428320613,0.0,282000
1,l2,F,0.8486446707006992,0.0,282000
1,l2,C,0.7628001698555705,0.0,282000
1,norm_ratio,I,0.8352382738701647,0.0,282000
1,norm_ratio,S,0.5889998010049325,0.0,282000
1,norm_ratio,T,0.7479226117925429,0.0,282000
1,norm_ratio,F,0.7678874117398184,0.0,282000
1,norm_ratio,C,0.7452831436714757,0.0,282000
1,spim,I,0.8406891866732499,0.0,282000
1,spim,S,0.6504816226406152,0.0,282000
1,spim,T,0.5847327847781062,0.0,282000
1,spim,F,0.8145816827607039,0.0,282000
1,spim,C,0.6068415447366393,0.0,282000
2,cosine,I,0.7653860107627872,0.0,282000
2,cosine,S,0.7794748909111836,0.0,282000
2,cosine,T,0.4264915448224255,0.0,282000
2,cosine,F,0.8306959485276472,0.0,282000
2,cosine,C,0.3474481139649635,0.0,282000
2,l2,I,0.49395037646685847,0.0,282000
2,l2,S,0.6630899249565727,0.0,282000
2,l2,T,0.5870694580644052,0.0,282000
2,l2,F,0.8355872565031963,0.0,282000
2,l2,C,0.5874582149825553,0.0,282000
2,norm_ratio,I,0.8760522996160045,0.0,282000
2,norm_ratio,S,0.6697625765291713,0.0,282000
2,norm_ratio,T,0.857130109555424,0.0,282000
2,norm_ratio,F,0.7408138767218894,0.0,282000
2,norm_ratio,C,0.8295922330645711,0.0,282000
2,spim,I,0.8628929606345438,0.0,282000
2,spim,S,0.773512825839955,0.0,282000
2,spim,T,0.8205812049217076,0.0,282000
2,spim,F,0.820451475078931,0.0,282000
2,spim,C,0.4732801593747028,0.0,282000
3,cosine,I,0.6860045888512104,0.0,282000
3,cosine,S,0.6040350523298776,0.0,282000
3,cosine,T,0.5193511570146301,0.0,282000
3,cosine,F,0.7530878733848101,0.0,282000
3,cosine,C,0.3995732369833096,0.0,282000
3,l2,I,0.4442704204791977,0.0,282000
3,l2,S,0.4230081648520756,0.0,282000
3,l2,T,0.6458262108376733,0.0,282000
3,l2,F,0.7355645796120669,0.0,282000
3,l2,C,0.49230629236261897,0.0,282000
3,norm_ratio,I,0.8792059784624693,0.0,282000
3,norm_ratio,S,0.5671431623979135,0.0,282000
3,norm_ratio,T,0.81594105407227,0.0,282000
3,norm_ratio,F,0.5827608278963763,0.0,282000
3,norm_ratio,C,0.7734044253092767,0.0,282000
3,spim,I,0.8484881420225155,0.0,282000
3,spim,S,0.5874814343508752,0.0,282000
3,spim,T,0.7849379470732339,0.0,282000
3,spim,F,0.70500249200796,0.0,282000
3,spim,C,0.45502436657040757,0.0,282000
4,cosine,I,0.659896701171169,0.0,282000
4,cosine,S,0.33712134594079673,0.0,282000
4,cosine,T,0.4569679592864576,0.0,282000
4,cosine,F,0.6000597695223268,0.0,282000
4,cosine,C,0.545110049950946,0.0,282000
4,l2,I,0.4851823142053039,0.0,282000
4,l2,S,0.3093193709207345,0.0,282000
4,l2,T,0.4597383334746647,0.0,282000
4,l2,F,0.5703564127905016,0.0,282000
4,l2,C,0.5986213273072215,0.0,282000
4,norm_ratio,I,0.8878015360708857,0.0,282000
4,norm_ratio,S,0.6221579550189904,0.0,282000
4,norm_ratio,T,0.7315731717349673,0.0,282000
4,norm_ratio,F,0.5116393163964047,0.0,282000
4,norm_ratio,C,0.7363586830741216,0.0,282000
4,spim,I,0.8285680131909843,0.0,282000
4,spim,S,0.36451406682132687,0.0,282000
4,spim,T,0.7067144343457142,0.0,282000
4,spim,F,0.5680303099265736,0.0,282000
4,spim,C,0.5393680309783686,0.0,282000
5,cosine,I,0.4595187189817814,0.0,282000
5,cosine,S,0.3013038566080005,0.0,282000
5,cosine,T,0.11966601113798547,0.0,282000
5,cosine,F,0.5384983109142597,0.0,282000
5,cosine,C,0.4572764351286049,0.0,282000
5,l2,I,0.34265341684943734,0.0,282000
5,l2,S,0.24876548640879503,0.0,282000
5,l2,T,0.17121643733215985,0.0,282000
5,l2,F,0.5140975665416108,0.0,282000
5,l2,C,0.5017104863634732,0.0,282000
5,norm_ratio,I,0.8447586616598748,0.0,282000
5,norm_ratio,S,0.5909770088836203,0.0,282000
5,norm_ratio,T,0.5911045681345324,0.0,282000
5,norm_ratio,F,0.4691236041618786,0.0,282000
5,norm_ratio,C,0.6280488958740582,0.0,282000
5,spim,I,0.7100324677080034,0.0,282000
5,spim,S,0.29746899161118845,0.0,282000
5,spim,T,0.38838065119800547,0.0,282000
5,spim,F,0.49429808590664015,0.0,282000
5,spim,C,0.35606635960730365,0.0,282000
6,cosine,I,0.3976184519031229,0.0,282000
6,cosine,S,0.44946676200975383,0.0,282000
6,cosine,T,0.25833464678272944,0.0,282000
6,cosine,F,0.5321188977423903,0.0,282000
6,cosine,C,0.6198608032891423,0.0,282000
6,l2,I,0.5749469214732027,0.0,282000
6,l2,S,0.5855386782229272,0.0,282000
6,l2,T,0.508546510824015,0.0,282000
6,l2,F,0.5625986980158095,0.0,282000
6,l2,C,0.5724705652624945,0.0,282000
6,norm_ratio,I,0.8278637572487222,0.0,282000
6,norm_ratio,S,0.5009711549238525,0.0,282000
6,norm_ratio,T,0.6479262221368242,0.0,282000
6,norm_ratio,F,0.6097985274815599,0.0,282000
6,norm_ratio,C,0.556687578465443,0.0,282000
6,spim,I,0.6470591420576244,0.0,282000
6,spim,S,0.42167011079528804,0.0,282000
6,spim,T,0.5747647158971317,0.0,282000
6,spim,F,0.41811444904354744,0.0,282000
6,spim,C,0.5639101573963499,0.0,282000
0,cosine,I,0.04701634925535231,1.5414013791764605e-160,283000
0,cosine,S,,,283000
0,cosine,T,,,283000
0,cosine,F,,,283000
0,cosine,C,,,283000
0,l2,I,,,283000
0,l2,S,0.5687691102363951,0.0,283000
0,l2,T,0.5687691102363951,0.0,283000
0,l2,F,0.5687691102363951,0.0,283000
0,l2,C,0.5687691102363951,0.0,283000
0,norm_ratio,I,,,283000
0,norm_ratio,S,,,283000
0,norm_ratio,T,,,283000
0,norm_ratio,F,,,283000
0,norm_ratio,C,,,283000
0,spim,I,0.04701634925535231,1.5414013791764605e-160,283000
0,spim,S,,,283000
0,spim,T,,,283000
0,spim,F,,,283000
0,spim,C,,,283000
1,cosine,I,0.7120885401121467,0.0,283000
1,cosine,S,0.6548340842598179,0.0,283000
1,cosine,T,0.10584544180451363,0.0,283000
1,cosine,F,0.8300896068002409,0.0,283000
1,cosine,C,0.6432334056153194,0.0,283000
1,l2,I,0.5330025726289227,0.0,283000
1,l2,S,0.766815420603148,0.0,283000
1,l2,T,0.4088148716725089,0.0,283000
1,l2,F,0.8482138643014623,0.0,283000
1,l2,C,0.7647842222047796,0.0,283000
1,norm_ratio,I,0.8364067707873077,0.0,283000
1,norm_ratio,S,0.5887675270625838,0.0,283000
1,norm_ratio,T,0.7477868966044333,0.0,283000
1,norm_ratio,F,0.7675513602843809,0.0,283000
1,norm_ratio,C,0.7501499761673973,0.0,283000
1,spim,I,0.8403964179929901,0.0,283000
1,spim,S,0.6508983732114194,0.0,283000
1,spim,T,0.5834930108376949,0.0,283000
1,spim,F,0.8142116421378749,0.0,283000
1,spim,C,0.6072656342212284,0.0,283000
2,cosine,I,0.7638313535006966,0.0,283000
2,cosine,S,0.7794541908566217,0.0,283000
2,cosine,T,0.4247461144569203,0.0,283000
2,cosine,F,0.8311228077837635,0.0,283000
2,cosine,C,0.3460648075454209,0.0,283000
2,l2,I,0.4934358166160531,0.0,283000
2,l2,S,0.6640051613218942,0.0,283000
2,l2,T,0.5871159152857411,0.0,283000
2,l2,F,0.8360555478607965,0.0,283000
2,l2,C,0.585276456954283,0.0,283000
2,norm_ratio,I,0.8764775023631471,0.0,283000
2,norm_ratio,S,0.6700320739149627,0.0,283000
2,norm_ratio,T,0.85694371830537,0.0,283000
2,norm_ratio,F,0.740484763210946,0.0,283000
2,norm_ratio,C,0.8297691586540666,0.0,283000
2,spim,I,0.862726303077353,0.0,283000
2,spim,S,0.7734980216391855,0.0,283000
2,spim,T,0.8205825861862435,0.0,283000
2,spim,F,0.820417553031251,0.0,283000
2,spim,C,0.4719502302241638,0.0,283000
3,cosine,I,0.6851171600207526,0.0,283000
3,cosine,S,0.6015460430387232,0.0,283000
3,cosine,T,0.5167601856278355,0.0,283000
3,cosine,F,0.7531530221935465,0.0,283000
3,cosine,C,0.3963374685851108,0.0,283000
3,l2,I,0.4445083845281933,0.0,283000
3,l2,S,0.42050095695738837,0.0,283000
3,l2,T,0.6435453319171338,0.0,283000
3,l2,F,0.7358582703288998,0.0,283000
3,l2,C,0.4896874813099048,0.0,283000
3,norm_ratio,I,0.879569645306411,0.0,283000
3,norm_ratio,S,0.5667955660537937,0.0,283000
3,norm_ratio,T,0.8156517508224965,0.0,283000
3,norm_ratio,F,0.581911625149279,0.0,283000
3,norm_ratio,C,0.7730123234772036,0.0,283000
3,spim,I,0.8486281267444998,0.0,283000
3,spim,S,0.5850846016072948,0.0,283000
3,spim,T,0.7844302401828323,0.0,283000
3,spim,F,0.7049212355208109,0.0,283000
3,spim,C,0.45339697789078454,0.0,283000
4,cosine,I,0.6600076316658587,0.0,283000
4,cosine,S,0.33693209807996644,0.0,283000
4,cosine,T,0.4571489893518768,0.0,283000
4,cosine,F,0.5998370469182078,0.0,283000
4,cosine,C,0.5437663457632602,0.0,283000
4,l2,I,0.4826943645785473,0.0,283000
4,l2,S,0.30482120272096,0.0,283000
4,l2,T,0.4589751010489009,0.0,283000
4,l2,F,0.5692180575996754,0.0,283000
4,l2,C,0.5986554911635183,0.0,283000
4,norm_ratio,I,0.8880811718240349,0.0,283000
4,norm_ratio,S,0.6241094313402682,0.0,283000
4,norm_ratio,T,0.7307157209897691,0.0,283000
4,norm_ratio,F,0.5119406579595512,0.0,283000
4,norm_ratio,C,0.7369715447270048,0.0,283000
4,spim,I,0.8287208856303924,0.0,283000
4,spim,S,0.36506765375267897,0.0,283000
4,spim,T,0.706708328603014,0.0,283000
4,spim,F,0.5675881330465049,0.0,283000
4,spim,C,0.5385510788407888,0.0,283000
5,cosine,I,0.4623215211879006,0.0,283000
5,cosine,S,0.30374106586388083,0.0,283000
5,cosine,T,0.12379110916734065,0.0,283000
5,cosine,F,0.5382384301800277,0.0,283000
5,cosine,C,0.45878937068059694,0.0,283000
5,l2,I,0.34443987117471986,0.0,283000
5,l2,S,0.25129062739270197,0.0,283000
5,l2,T,0.17561070177866306,0.0,283000
5,l2,F,0.5127130150543739,0.0,283000
5,l2,C,0.5029269668561088,0.0,283000
5,norm_ratio,I,0.8452396853337474,0.0,283000
5,norm_ratio,S,0.5930075240407768,0.0,283000
5,norm_ratio,T,0.5929522870006995,0.0,283000
5,norm_ratio,F,0.4702426218336208,0.0,283000
5,norm_ratio,C,0.6292689219679221,0.0,283000
5,spim,I,0.7129611211154326,0.0,283000
5,spim,S,0.30057384953027166,0.0,283000
5,spim,T,0.39132295733358574,0.0,283000
5,spim,F,0.4935170968255099,0.0,283000
5,spim,C,0.3581482778931542,0.0,283000
6,cosine,I,0.39766643987451405,0.0,283000
6,cosine,S,0.4505470241268917,0.0,283000
6,cosine,T,0.25038469241550426,0.0,283000
6,cosine,F,0.5295756203479243,0.0,283000
6,cosine,C,0.6210409779426055,0.0,283000
6,l2,I,0.574543707736817,0.0,283000
6,l2,S,0.5845770854857744,0.0,283000
6,l2,T,0.5063365873080549,0.0,283000
6,l2,F,0.563787506092501,0.0,283000
6,l2,C,0.5734332044902676,0.0,283000
6,norm_ratio,I,0.8282507598095747,0.0,283000
6,norm_ratio,S,0.49889809021377696,0.0,283000
6,norm_ratio,T,0.6474009399761665,0.0,283000
6,norm_ratio,F,0.6084071890347715,0.0,283000
6,norm_ratio,C,0.5553208532720064,0.0,283000
6,spim,I,0.6458503095460825,0.0,283000
6,spim,S,0.4230756419470805,0.0,283000
6,spim,T,0.5746744759295351,0.0,283000
6,spim,F,0.4143959052611417,0.0,283000
6,spim,C,0.5647519135821336,0.0,283000
0,cosine,I,0.05949016090171191,6.148895620608558e-256,284000
0,cosine,S,,,284000
0,cosine,T,,,284000
0,cosine,F,,,284000
0,cosine,C,,,284000
0,l2,I,,,284000
0,l2,S,0.5671560863819816,0.0,284000
0,l2,T,0.5671560863819816,0.0,284000
0,l2,F,0.5671560863819816,0.0,284000
0,l2,C,0.5671560863819816,0.0,284000
0,norm_ratio,I,,,284000
0,norm_ratio,S,,,284000
0,norm_ratio,T,,,284000
0,norm_ratio,F,,,284000
0,norm_ratio,C,,,284000
0,spim,I,0.05949016090171191,6.148895620608558e-256,284000
0,spim,S,,,284000
0,spim,T,,,284000
0,spim,F,,,284000
0,spim,C,,,284000
1,cosine,I,0.7123070308451708,0.0,284000
1,cosine,S,0.6556481979483736,0.0,284000
1,cosine,T,0.10638551233508187,0.0,284000
1,cosine,F,0.8301312984364216,0.0,284000
1,cosine,C,0.6456220095062325,0.0,284000
1,l2,I,0.5331860929891932,0.0,284000
1,l2,S,0.7677369997993092,0.0,284000
1,l2,T,0.4085036707453644,0.0,284000
1,l2,F,0.8481783922873655,0.0,284000
1,l2,C,0.7669932333620154,0.0,284000
1,norm_ratio,I,0.8378202004979795,0.0,284000
1,norm_ratio,S,0.5891326034981063,0.0,284000
1,norm_ratio,T,0.7478300224833239,0.0,284000
1,norm_ratio,F,0.7672363604660696,0.0,284000
1,norm_ratio,C,0.7551431417159328,0.0,284000
1,spim,I,0.8407835945460851,0.0,284000
1,spim,S,0.651700678556864,0.0,284000
1,spim,T,0.5826700538559795,0.0,284000
1,spim,F,0.8140920960566792,0.0,284000
1,spim,C,0.6083228173928714,0.0,284000
2,cosine,I,0.7630287883029656,0.0,284000
2,cosine,S,0.7790133166028806,0.0,284000
2,cosine,T,0.4245308283198964,0.0,284000
2,cosine,F,0.8319201708961844,0.0,284000
2,cosine,C,0.344394915746545,0.0,284000
2,l2,I,0.4945345797378474,0.0,284000
2,l2,S,0.6656682035240561,0.0,284000
2,l2,T,0.5881165450408625,0.0,284000
2,l2,F,0.8367683372374363,0.0,284000
2,l2,C,0.5836409397246417,0.0,284000
2,norm_ratio,I,0.8772447279724072,0.0,284000
2,norm_ratio,S,0.6706783678948228,0.0,284000
2,norm_ratio,T,0.8569829476077094,0.0,284000
2,norm_ratio,F,0.7404284356994182,0.0,284000
2,norm_ratio,C,0.8306678364370845,0.0,284000
2,spim,I,0.8630179088221548,0.0,284000
2,spim,S,0.7730608273725307,0.0,284000
2,spim,T,0.8205871722004348,0.0,284000
2,spim,F,0.8208028268079315,0.0,284000
2,spim,C,0.47068752566686745,0.0,284000
3,cosine,I,0.6836119284375823,0.0,284000
3,cosine,S,0.599583778765463,0.0,284000
3,cosine,T,0.5151348865945962,0.0,284000
3,cosine,F,0.753585572588266,0.0,284000
3,cosine,C,0.39248031249081905,0.0,284000
3,l2,I,0.4443574719004572,0.0,284000
3,l2,S,0.41913794554648925,0.0,284000
3,l2,T,0.6416893856837107,0.0,284000
3,l2,F,0.7364173384648448,0.0,284000
3,l2,C,0.4873125273026654,0.0,284000
3,norm_ratio,I,0.8799027086856352,0.0,284000
3,norm_ratio,S,0.5669572448744828,0.0,284000
3,norm_ratio,T,0.8158916565436626,0.0,284000
3,norm_ratio,F,0.5825780658439728,0.0,284000
3,norm_ratio,C,0.7725967316208484,0.0,284000
3,spim,I,0.8484887088565813,0.0,284000
3,spim,S,0.5833898016213694,0.0,284000
3,spim,T,0.7845570307590121,0.0,284000
3,spim,F,0.7055704422874723,0.0,284000
3,spim,C,0.4506282559254658,0.0,284000
4,cosine,I,0.659100982509107,0.0,284000
4,cosine,S,0.3370716245219452,0.0,284000
4,cosine,T,0.4591386935578574,0.0,284000
4,cosine,F,0.601755835053073,0.0,284000
4,cosine,C,0.5425864171447189,0.0,284000
4,l2,I,0.48085351366441637,0.0,284000
4,l2,S,0.30244888334017866,0.0,284000
4,l2,T,0.45926232908971787,0.0,284000
4,l2,F,0.5712964891293939,0.0,284000
4,l2,C,0.597613348617198,0.0,284000
4,norm_ratio,I,0.8883713377815844,0.0,284000
4,norm_ratio,S,0.6256365575771562,0.0,284000
4,norm_ratio,T,0.7299560733492485,0.0,284000
4,norm_ratio,F,0.5127905700865901,0.0,284000
4,norm_ratio,C,0.7377055168670023,0.0,284000
4,spim,I,0.8285492437349286,0.0,284000
4,spim,S,0.36573694086250197,0.0,284000
4,spim,T,0.7060591111381487,0.0,284000
4,spim,F,0.5692619544114331,0.0,284000
4,spim,C,0.5379558386446563,0.0,284000
5,cosine,I,0.464438126726431,0.0,284000
5,cosine,S,0.3031259228629976,0.0,284000
5,cosine,T,0.1255163271420141,0.0,284000
5,cosine,F,0.5371954418797251,0.0,284000
5,cosine,C,0.45682822498724157,0.0,284000
5,l2,I,0.3439490117350314,0.0,284000
5,l2,S,0.25028338339481054,0.0,284000
5,l2,T,0.17889015037251105,0.0,284000
5,l2,F,0.5111746339682128,0.0,284000
5,l2,C,0.5003078073615652,0.0,284000
5,norm_ratio,I,0.8457601397902115,0.0,284000
5,norm_ratio,S,0.5921638365255979,0.0,284000
5,norm_ratio,T,0.5905706714543616,0.0,284000
5,norm_ratio,F,0.46972937044594115,0.0,284000
5,norm_ratio,C,0.6281464114636195,0.0,284000
5,spim,I,0.7150472773158507,0.0,284000
5,spim,S,0.30031399976016543,0.0,284000
5,spim,T,0.38959699965456274,0.0,284000
5,spim,F,0.4928371988325884,0.0,284000
5,spim,C,0.3569790678855916,0.0,284000
6,cosine,I,0.39828238145244405,0.0,284000
6,cosine,S,0.44949700483876476,0.0,284000
6,cosine,T,0.2456848367410966,0.0,284000
6,cosine,F,0.5281166677500287,0.0,284000
6,cosine,C,0.621443270146285,0.0,284000
6,l2,I,0.5735103812831963,0.0,284000
6,l2,S,0.5832394699447792,0.0,284000
6,l2,T,0.5043571406667461,0.0,284000
6,l2,F,0.5655240194115363,0.0,284000
6,l2,C,0.5741705462703148,0.0,284000
6,norm_ratio,I,0.8292354437610616,0.0,284000
6,norm_ratio,S,0.49740119292882473,0.0,284000
6,norm_ratio,T,0.6463632988626734,0.0,284000
6,norm_ratio,F,0.6072247321484775,0.0,284000
6,norm_ratio,C,0.5540924107895779,0.0,284000
6,spim,I,0.6448008906427717,0.0,284000
6,spim,S,0.4233370647429043,0.0,284000
6,spim,T,0.5742714279448129,0.0,284000
6,spim,F,0.4125040763822609,0.0,284000
6,spim,C,0.5655477137747735,0.0,284000
0,cosine,I,-0.005586116350044976,0.001345958921597054,285000
0,cosine,S,,,285000
0,cosine,T,,,285000
0,cosine,F,,,285000
0,cosine,C,,,285000
0,l2,I,,,285000
0,l2,S,0.5657963458454968,0.0,285000
0,l2,T,0.5657963458454968,0.0,285000
0,l2,F,0.5657963458454968,0.0,285000
0,l2,C,0.5657963458454968,0.0,285000
0,norm_ratio,I,,,285000
0,norm_ratio,S,,,285000
0,norm_ratio,T,,,285000
0,norm_ratio,F,,,285000
0,norm_ratio,C,,,285000
0,spim,I,-0.005586116350044976,0.001345958921597054,285000
0,spim,S,,,285000
0,spim,T,,,285000
0,spim,F,,,285000
0,spim,C,,,285000
1,cosine,I,0.7123680756541088,0.0,285000
1,cosine,S,0.6567777083013226,0.0,285000
1,cosine,T,0.10645691424193737,0.0,285000
1,cosine,F,0.830294276052934,0.0,285000
1,cosine,C,0.6493160541187185,0.0,285000
1,l2,I,0.5332745802495872,0.0,285000
1,l2,S,0.7679549245332942,0.0,285000
1,l2,T,0.4082890776567341,0.0,285000
1,l2,F,0.8482190387474133,0.0,285000
1,l2,C,0.7690015957108505,0.0,285000
1,norm_ratio,I,0.8391077185753627,0.0,285000
1,norm_ratio,S,0.5900630025365964,0.0,285000
1,norm_ratio,T,0.7479722528634665,0.0,285000
1,norm_ratio,F,0.7670055258777191,0.0,285000
1,norm_ratio,C,0.7592753784173396,0.0,285000
1,spim,I,0.8410549011040879,0.0,285000
1,spim,S,0.6529782817893488,0.0,285000
1,spim,T,0.5813878540014039,0.0,285000
1,spim,F,0.8140073827017317,0.0,285000
1,spim,C,0.6094879371495422,0.0,285000
2,cosine,I,0.7621343899405933,0.0,285000
2,cosine,S,0.7786525368367354,0.0,285000
2,cosine,T,0.42458086273211854,0.0,285000
2,cosine,F,0.8324330174179372,0.0,285000
2,cosine,C,0.34242885167698783,0.0,285000
2,l2,I,0.4947423133003098,0.0,285000
2,l2,S,0.6659337356539874,0.0,285000
2,l2,T,0.5890185990036073,0.0,285000
2,l2,F,0.837087828170983,0.0,285000
2,l2,C,0.5805286045888208,0.0,285000
2,norm_ratio,I,0.8777561698045199,0.0,285000
